time_step,unique_cells_visited,revisits,reward,total_reward
3287,311,2265,-0.5,-1534.5
3288,311,2266,-0.5,-1535.0
3289,311,2267,-0.5,-1535.5
3290,311,2268,-0.5,-1536.0
3291,311,2269,-0.5,-1536.5
3292,311,2270,-0.5,-1537.0
3293,311,2271,-0.5,-1537.5
3294,311,2272,-0.5,-1538.0
3295,311,2273,-0.5,-1538.5
3296,311,2274,-0.5,-1539.0
3297,311,2275,-0.5,-1539.5
3298,311,2276,-0.5,-1540.0
3299,311,2277,-0.5,-1540.5
3300,311,2278,-0.5,-1541.0
3301,311,2279,-0.5,-1541.5
3302,311,2280,-0.5,-1542.0
3303,311,2281,-0.5,-1542.5
3304,311,2282,-0.5,-1543.0
3305,311,2283,-0.5,-1543.5
3306,311,2284,-0.5,-1544.0
3307,311,2285,-0.5,-1544.5
3308,311,2286,-0.5,-1545.0
3309,311,2287,-0.5,-1545.5
3310,311,2288,-0.5,-1546.0
3311,311,2289,-0.5,-1546.5
3312,311,2290,-0.5,-1547.0
3313,311,2291,-0.5,-1547.5
3314,311,2292,-0.5,-1548.0
3315,311,2293,-0.5,-1548.5
3316,311,2293,-1.0,-1549.5
3317,311,2294,-0.5,-1550.0
3318,311,2295,-0.5,-1550.5
3319,311,2295,-1.0,-1551.5
3320,311,2296,-0.5,-1552.0
3321,311,2297,-0.5,-1552.5
3322,311,2297,-1.0,-1553.5
3323,311,2298,-0.5,-1554.0
3324,311,2299,-0.5,-1554.5
3325,311,2300,-0.5,-1555.0
3326,311,2301,-0.5,-1555.5
3327,311,2302,-0.5,-1556.0
3328,311,2303,-0.5,-1556.5
3329,311,2304,-0.5,-1557.0
3330,311,2305,-0.5,-1557.5
3331,311,2306,-0.5,-1558.0
3332,311,2307,-0.5,-1558.5
3333,311,2308,-0.5,-1559.0
3334,311,2309,-0.5,-1559.5
3335,311,2310,-0.5,-1560.0
3336,311,2311,-0.5,-1560.5
3337,311,2312,-0.5,-1561.0
3338,311,2313,-0.5,-1561.5
3339,311,2314,-0.5,-1562.0
3340,311,2315,-0.5,-1562.5
3341,311,2316,-0.5,-1563.0
3342,311,2317,-0.5,-1563.5
3343,311,2318,-0.5,-1564.0
3344,311,2319,-0.5,-1564.5
3345,311,2320,-0.5,-1565.0
3346,311,2320,-1.0,-1566.0
3347,311,2320,-1.0,-1567.0
3348,311,2321,-0.5,-1567.5
3349,311,2322,-0.5,-1568.0
3350,311,2323,-0.5,-1568.5
3351,311,2324,-0.5,-1569.0
3352,311,2325,-0.5,-1569.5
3353,311,2326,-0.5,-1570.0
3354,311,2327,-0.5,-1570.5
3355,311,2328,-0.5,-1571.0
3356,311,2329,-0.5,-1571.5
3357,311,2330,-0.5,-1572.0
3358,311,2331,-0.5,-1572.5
3359,311,2332,-0.5,-1573.0
3360,311,2333,-0.5,-1573.5
3361,311,2334,-0.5,-1574.0
3362,311,2335,-0.5,-1574.5
3363,311,2336,-0.5,-1575.0
3364,311,2337,-0.5,-1575.5
3365,311,2338,-0.5,-1576.0
3366,311,2339,-0.5,-1576.5
3367,311,2340,-0.5,-1577.0
3368,311,2341,-0.5,-1577.5
3369,311,2342,-0.5,-1578.0
3370,311,2342,-1.0,-1579.0
3371,311,2342,-1.0,-1580.0
3372,311,2343,-0.5,-1580.5
3373,311,2344,-0.5,-1581.0
3374,311,2345,-0.5,-1581.5
3375,311,2346,-0.5,-1582.0
3376,311,2347,-0.5,-1582.5
3377,311,2348,-0.5,-1583.0
3378,311,2349,-0.5,-1583.5
3379,311,2349,-1.0,-1584.5
3380,311,2349,-1.0,-1585.5
3381,311,2350,-0.5,-1586.0
3382,311,2351,-0.5,-1586.5
3383,311,2352,-0.5,-1587.0
3384,311,2353,-0.5,-1587.5
3385,311,2354,-0.5,-1588.0
3386,311,2355,-0.5,-1588.5
3387,311,2356,-0.5,-1589.0
3388,311,2357,-0.5,-1589.5
3389,311,2358,-0.5,-1590.0
3390,311,2359,-0.5,-1590.5
3391,311,2360,-0.5,-1591.0
3392,311,2360,-1.0,-1592.0
3393,311,2361,-0.5,-1592.5
3394,311,2361,-1.0,-1593.5
3395,311,2362,-0.5,-1594.0
3396,311,2362,-1.0,-1595.0
3397,311,2362,-1.0,-1596.0
3398,311,2363,-0.5,-1596.5
3399,311,2364,-0.5,-1597.0
3400,311,2365,-0.5,-1597.5
3401,311,2366,-0.5,-1598.0
3402,311,2367,-0.5,-1598.5
3403,311,2368,-0.5,-1599.0
3404,311,2369,-0.5,-1599.5
3405,311,2369,-1.0,-1600.5
3406,311,2370,-0.5,-1601.0
3407,311,2371,-0.5,-1601.5
3408,311,2372,-0.5,-1602.0
3409,311,2372,-1.0,-1603.0
3410,311,2373,-0.5,-1603.5
3411,311,2373,-1.0,-1604.5
3412,311,2374,-0.5,-1605.0
3413,311,2375,-0.5,-1605.5
3414,311,2376,-0.5,-1606.0
3415,311,2377,-0.5,-1606.5
3416,311,2378,-0.5,-1607.0
3417,311,2379,-0.5,-1607.5
3418,311,2380,-0.5,-1608.0
3419,311,2381,-0.5,-1608.5
3420,311,2382,-0.5,-1609.0
3421,311,2383,-0.5,-1609.5
3422,311,2383,-1.0,-1610.5
3423,311,2384,-0.5,-1611.0
3424,311,2385,-0.5,-1611.5
3425,311,2386,-0.5,-1612.0
3426,311,2387,-0.5,-1612.5
3427,311,2388,-0.5,-1613.0
3428,311,2389,-0.5,-1613.5
3429,311,2390,-0.5,-1614.0
3430,311,2390,-1.0,-1615.0
3431,311,2391,-0.5,-1615.5
3432,311,2392,-0.5,-1616.0
3433,311,2393,-0.5,-1616.5
3434,311,2394,-0.5,-1617.0
3435,311,2395,-0.5,-1617.5
3436,311,2396,-0.5,-1618.0
3437,311,2397,-0.5,-1618.5
3438,311,2398,-0.5,-1619.0
3439,311,2399,-0.5,-1619.5
3440,311,2400,-0.5,-1620.0
3441,311,2400,-1.0,-1621.0
3442,311,2400,-1.0,-1622.0
3443,311,2401,-0.5,-1622.5
3444,311,2402,-0.5,-1623.0
3445,311,2403,-0.5,-1623.5
3446,311,2404,-0.5,-1624.0
3447,311,2405,-0.5,-1624.5
3448,311,2405,-1.0,-1625.5
3449,311,2406,-0.5,-1626.0
3450,311,2407,-0.5,-1626.5
3451,311,2408,-0.5,-1627.0
3452,311,2409,-0.5,-1627.5
3453,311,2410,-0.5,-1628.0
3454,311,2411,-0.5,-1628.5
3455,311,2412,-0.5,-1629.0
3456,311,2413,-0.5,-1629.5
3457,311,2414,-0.5,-1630.0
3458,311,2415,-0.5,-1630.5
3459,311,2416,-0.5,-1631.0
3460,311,2417,-0.5,-1631.5
3461,311,2418,-0.5,-1632.0
3462,311,2419,-0.5,-1632.5
3463,311,2420,-0.5,-1633.0
3464,311,2420,-1.0,-1634.0
3465,311,2421,-0.5,-1634.5
3466,311,2422,-0.5,-1635.0
3467,311,2422,-1.0,-1636.0
3468,311,2423,-0.5,-1636.5
3469,311,2424,-0.5,-1637.0
3470,311,2424,-1.0,-1638.0
3471,311,2424,-1.0,-1639.0
3472,311,2424,-1.0,-1640.0
3473,311,2424,-1.0,-1641.0
3474,311,2424,-1.0,-1642.0
3475,311,2424,-1.0,-1643.0
3476,311,2424,-1.0,-1644.0
3477,311,2424,-1.0,-1645.0
3478,311,2425,-0.5,-1645.5
3479,311,2426,-0.5,-1646.0
3480,311,2427,-0.5,-1646.5
3481,311,2428,-0.5,-1647.0
3482,311,2429,-0.5,-1647.5
3483,311,2430,-0.5,-1648.0
3484,311,2430,-1.0,-1649.0
3485,311,2430,-1.0,-1650.0
3486,311,2430,-1.0,-1651.0
3487,311,2431,-0.5,-1651.5
3488,311,2431,-1.0,-1652.5
3489,311,2432,-0.5,-1653.0
3490,311,2433,-0.5,-1653.5
3491,311,2434,-0.5,-1654.0
3492,311,2435,-0.5,-1654.5
3493,311,2436,-0.5,-1655.0
3494,311,2437,-0.5,-1655.5
3495,311,2438,-0.5,-1656.0
3496,311,2439,-0.5,-1656.5
3497,311,2440,-0.5,-1657.0
3498,311,2441,-0.5,-1657.5
3499,311,2442,-0.5,-1658.0
3500,311,2443,-0.5,-1658.5
3501,311,2443,-1.0,-1659.5
3502,311,2444,-0.5,-1660.0
3503,311,2445,-0.5,-1660.5
3504,311,2446,-0.5,-1661.0
3505,311,2447,-0.5,-1661.5
3506,311,2447,-1.0,-1662.5
3507,311,2448,-0.5,-1663.0
3508,311,2449,-0.5,-1663.5
3509,311,2450,-0.5,-1664.0
3510,311,2450,-1.0,-1665.0
3511,311,2451,-0.5,-1665.5
3512,311,2452,-0.5,-1666.0
3513,311,2452,-1.0,-1667.0
3514,311,2452,-1.0,-1668.0
3515,311,2452,-1.0,-1669.0
3516,311,2452,-1.0,-1670.0
3517,311,2453,-0.5,-1670.5
3518,311,2453,-1.0,-1671.5
3519,311,2453,-1.0,-1672.5
3520,311,2454,-0.5,-1673.0
3521,311,2455,-0.5,-1673.5
3522,311,2456,-0.5,-1674.0
3523,311,2457,-0.5,-1674.5
3524,311,2457,-1.0,-1675.5
3525,311,2457,-1.0,-1676.5
3526,311,2458,-0.5,-1677.0
3527,311,2459,-0.5,-1677.5
3528,311,2460,-0.5,-1678.0
3529,311,2461,-0.5,-1678.5
3530,311,2462,-0.5,-1679.0
3531,311,2463,-0.5,-1679.5
3532,311,2464,-0.5,-1680.0
3533,311,2465,-0.5,-1680.5
3534,311,2465,-1.0,-1681.5
3535,311,2465,-1.0,-1682.5
3536,311,2465,-1.0,-1683.5
3537,311,2465,-1.0,-1684.5
3538,311,2466,-0.5,-1685.0
3539,311,2466,-1.0,-1686.0
3540,311,2467,-0.5,-1686.5
3541,311,2468,-0.5,-1687.0
3542,311,2468,-1.0,-1688.0
3543,311,2469,-0.5,-1688.5
3544,311,2470,-0.5,-1689.0
3545,311,2470,-1.0,-1690.0
3546,311,2471,-0.5,-1690.5
3547,311,2472,-0.5,-1691.0
3548,311,2473,-0.5,-1691.5
3549,311,2474,-0.5,-1692.0
3550,311,2475,-0.5,-1692.5
3551,311,2476,-0.5,-1693.0
3552,311,2477,-0.5,-1693.5
3553,311,2478,-0.5,-1694.0
3554,311,2479,-0.5,-1694.5
3555,311,2480,-0.5,-1695.0
3556,311,2481,-0.5,-1695.5
3557,311,2482,-0.5,-1696.0
3558,311,2483,-0.5,-1696.5
3559,311,2484,-0.5,-1697.0
3560,311,2485,-0.5,-1697.5
3561,311,2486,-0.5,-1698.0
3562,311,2486,-1.0,-1699.0
3563,311,2487,-0.5,-1699.5
3564,311,2488,-0.5,-1700.0
3565,311,2488,-1.0,-1701.0
3566,311,2489,-0.5,-1701.5
3567,311,2490,-0.5,-1702.0
3568,311,2491,-0.5,-1702.5
3569,311,2492,-0.5,-1703.0
3570,311,2493,-0.5,-1703.5
3571,311,2494,-0.5,-1704.0
3572,311,2495,-0.5,-1704.5
3573,311,2495,-1.0,-1705.5
3574,311,2496,-0.5,-1706.0
3575,311,2497,-0.5,-1706.5
3576,311,2497,-1.0,-1707.5
3577,311,2497,-1.0,-1708.5
3578,311,2498,-0.5,-1709.0
3579,311,2499,-0.5,-1709.5
3580,311,2500,-0.5,-1710.0
3581,311,2501,-0.5,-1710.5
3582,311,2502,-0.5,-1711.0
3583,311,2503,-0.5,-1711.5
3584,311,2504,-0.5,-1712.0
3585,311,2505,-0.5,-1712.5
3586,311,2506,-0.5,-1713.0
3587,311,2507,-0.5,-1713.5
3588,311,2508,-0.5,-1714.0
3589,311,2509,-0.5,-1714.5
3590,311,2510,-0.5,-1715.0
3591,311,2511,-0.5,-1715.5
3592,311,2512,-0.5,-1716.0
3593,311,2513,-0.5,-1716.5
3594,311,2514,-0.5,-1717.0
3595,311,2515,-0.5,-1717.5
3596,311,2516,-0.5,-1718.0
3597,311,2517,-0.5,-1718.5
3598,311,2518,-0.5,-1719.0
3599,311,2519,-0.5,-1719.5
3600,311,2520,-0.5,-1720.0
3601,311,2521,-0.5,-1720.5
3602,311,2521,-1.0,-1721.5
3603,311,2522,-0.5,-1722.0
3604,311,2523,-0.5,-1722.5
3605,311,2524,-0.5,-1723.0
3606,311,2525,-0.5,-1723.5
3607,311,2526,-0.5,-1724.0
3608,311,2527,-0.5,-1724.5
3609,311,2528,-0.5,-1725.0
3610,311,2529,-0.5,-1725.5
3611,311,2530,-0.5,-1726.0
3612,311,2531,-0.5,-1726.5
3613,311,2532,-0.5,-1727.0
3614,311,2533,-0.5,-1727.5
3615,312,2533,1.0,-1726.5
3616,313,2533,1.0,-1725.5
3617,313,2534,-0.5,-1726.0
3618,314,2534,1.0,-1725.0
3619,315,2534,1.0,-1724.0
3620,315,2535,-0.5,-1724.5
3621,315,2535,-1.0,-1725.5
3622,315,2536,-0.5,-1726.0
3623,315,2537,-0.5,-1726.5
3624,315,2538,-0.5,-1727.0
3625,315,2539,-0.5,-1727.5
3626,315,2540,-0.5,-1728.0
3627,315,2541,-0.5,-1728.5
3628,316,2541,1.0,-1727.5
3629,316,2541,-1.0,-1728.5
3630,316,2541,-1.0,-1729.5
3631,316,2542,-0.5,-1730.0
3632,316,2543,-0.5,-1730.5
3633,316,2544,-0.5,-1731.0
3634,316,2545,-0.5,-1731.5
3635,316,2545,-1.0,-1732.5
3636,316,2546,-0.5,-1733.0
3637,316,2547,-0.5,-1733.5
3638,316,2548,-0.5,-1734.0
3639,316,2548,-1.0,-1735.0
3640,316,2549,-0.5,-1735.5
3641,316,2550,-0.5,-1736.0
3642,316,2551,-0.5,-1736.5
3643,316,2551,-1.0,-1737.5
3644,316,2552,-0.5,-1738.0
3645,316,2553,-0.5,-1738.5
3646,316,2553,-1.0,-1739.5
3647,316,2554,-0.5,-1740.0
3648,316,2555,-0.5,-1740.5
3649,316,2556,-0.5,-1741.0
3650,316,2557,-0.5,-1741.5
3651,316,2558,-0.5,-1742.0
3652,316,2559,-0.5,-1742.5
3653,316,2560,-0.5,-1743.0
3654,316,2561,-0.5,-1743.5
3655,316,2562,-0.5,-1744.0
3656,316,2563,-0.5,-1744.5
3657,316,2564,-0.5,-1745.0
3658,316,2565,-0.5,-1745.5
3659,316,2566,-0.5,-1746.0
3660,316,2566,-1.0,-1747.0
3661,316,2567,-0.5,-1747.5
3662,316,2568,-0.5,-1748.0
3663,316,2569,-0.5,-1748.5
3664,316,2570,-0.5,-1749.0
3665,316,2571,-0.5,-1749.5
3666,316,2572,-0.5,-1750.0
3667,316,2573,-0.5,-1750.5
3668,316,2574,-0.5,-1751.0
3669,316,2574,-1.0,-1752.0
3670,316,2575,-0.5,-1752.5
3671,316,2576,-0.5,-1753.0
3672,316,2577,-0.5,-1753.5
3673,316,2578,-0.5,-1754.0
3674,316,2579,-0.5,-1754.5
3675,316,2580,-0.5,-1755.0
3676,316,2581,-0.5,-1755.5
3677,316,2582,-0.5,-1756.0
3678,316,2583,-0.5,-1756.5
3679,316,2584,-0.5,-1757.0
3680,316,2585,-0.5,-1757.5
3681,316,2586,-0.5,-1758.0
3682,316,2586,-1.0,-1759.0
3683,316,2587,-0.5,-1759.5
3684,316,2588,-0.5,-1760.0
3685,316,2589,-0.5,-1760.5
3686,316,2589,-1.0,-1761.5
3687,316,2590,-0.5,-1762.0
3688,316,2590,-1.0,-1763.0
3689,316,2591,-0.5,-1763.5
3690,316,2592,-0.5,-1764.0
3691,316,2593,-0.5,-1764.5
3692,316,2594,-0.5,-1765.0
3693,316,2594,-1.0,-1766.0
3694,316,2595,-0.5,-1766.5
3695,316,2596,-0.5,-1767.0
3696,316,2597,-0.5,-1767.5
3697,316,2598,-0.5,-1768.0
3698,316,2599,-0.5,-1768.5
3699,316,2600,-0.5,-1769.0
3700,316,2601,-0.5,-1769.5
3701,316,2602,-0.5,-1770.0
3702,316,2603,-0.5,-1770.5
3703,316,2604,-0.5,-1771.0
3704,316,2605,-0.5,-1771.5
3705,316,2606,-0.5,-1772.0
3706,316,2607,-0.5,-1772.5
3707,316,2608,-0.5,-1773.0
3708,316,2609,-0.5,-1773.5
3709,316,2610,-0.5,-1774.0
3710,316,2611,-0.5,-1774.5
3711,316,2612,-0.5,-1775.0
3712,316,2613,-0.5,-1775.5
3713,316,2614,-0.5,-1776.0
3714,316,2615,-0.5,-1776.5
3715,316,2616,-0.5,-1777.0
3716,316,2617,-0.5,-1777.5
3717,316,2618,-0.5,-1778.0
3718,316,2619,-0.5,-1778.5
3719,316,2620,-0.5,-1779.0
3720,316,2621,-0.5,-1779.5
3721,316,2622,-0.5,-1780.0
3722,316,2622,-1.0,-1781.0
3723,316,2623,-0.5,-1781.5
3724,316,2624,-0.5,-1782.0
3725,316,2625,-0.5,-1782.5
3726,316,2626,-0.5,-1783.0
3727,316,2627,-0.5,-1783.5
3728,316,2628,-0.5,-1784.0
3729,316,2629,-0.5,-1784.5
3730,316,2630,-0.5,-1785.0
3731,316,2631,-0.5,-1785.5
3732,316,2632,-0.5,-1786.0
3733,316,2633,-0.5,-1786.5
3734,316,2634,-0.5,-1787.0
3735,316,2635,-0.5,-1787.5
3736,316,2636,-0.5,-1788.0
3737,316,2637,-0.5,-1788.5
3738,316,2638,-0.5,-1789.0
3739,316,2638,-1.0,-1790.0
3740,316,2638,-1.0,-1791.0
3741,316,2638,-1.0,-1792.0
3742,316,2638,-1.0,-1793.0
3743,316,2639,-0.5,-1793.5
3744,316,2640,-0.5,-1794.0
3745,316,2641,-0.5,-1794.5
3746,316,2642,-0.5,-1795.0
3747,316,2643,-0.5,-1795.5
3748,316,2644,-0.5,-1796.0
3749,316,2645,-0.5,-1796.5
3750,316,2646,-0.5,-1797.0
3751,316,2646,-1.0,-1798.0
3752,316,2647,-0.5,-1798.5
3753,316,2648,-0.5,-1799.0
3754,316,2649,-0.5,-1799.5
3755,316,2650,-0.5,-1800.0
3756,316,2650,-1.0,-1801.0
3757,316,2651,-0.5,-1801.5
3758,316,2652,-0.5,-1802.0
3759,316,2653,-0.5,-1802.5
3760,316,2654,-0.5,-1803.0
3761,316,2655,-0.5,-1803.5
3762,316,2656,-0.5,-1804.0
3763,316,2657,-0.5,-1804.5
3764,316,2658,-0.5,-1805.0
3765,316,2659,-0.5,-1805.5
3766,316,2660,-0.5,-1806.0
3767,316,2661,-0.5,-1806.5
3768,316,2662,-0.5,-1807.0
3769,316,2663,-0.5,-1807.5
3770,316,2664,-0.5,-1808.0
3771,316,2664,-1.0,-1809.0
3772,316,2664,-1.0,-1810.0
3773,316,2665,-0.5,-1810.5
3774,316,2666,-0.5,-1811.0
3775,316,2666,-1.0,-1812.0
3776,316,2667,-0.5,-1812.5
3777,316,2668,-0.5,-1813.0
3778,316,2668,-1.0,-1814.0
3779,316,2669,-0.5,-1814.5
3780,316,2670,-0.5,-1815.0
3781,316,2671,-0.5,-1815.5
3782,316,2672,-0.5,-1816.0
3783,316,2673,-0.5,-1816.5
3784,316,2674,-0.5,-1817.0
3785,316,2675,-0.5,-1817.5
3786,316,2676,-0.5,-1818.0
3787,316,2677,-0.5,-1818.5
3788,316,2677,-1.0,-1819.5
3789,316,2678,-0.5,-1820.0
3790,316,2679,-0.5,-1820.5
3791,316,2680,-0.5,-1821.0
3792,316,2680,-1.0,-1822.0
3793,316,2680,-1.0,-1823.0
3794,316,2680,-1.0,-1824.0
3795,316,2680,-1.0,-1825.0
3796,316,2680,-1.0,-1826.0
3797,316,2680,-1.0,-1827.0
3798,316,2680,-1.0,-1828.0
3799,316,2680,-1.0,-1829.0
3800,316,2680,-1.0,-1830.0
3801,316,2680,-1.0,-1831.0
3802,316,2681,-0.5,-1831.5
3803,316,2682,-0.5,-1832.0
3804,316,2683,-0.5,-1832.5
3805,316,2684,-0.5,-1833.0
3806,316,2685,-0.5,-1833.5
3807,316,2686,-0.5,-1834.0
3808,316,2687,-0.5,-1834.5
3809,316,2688,-0.5,-1835.0
3810,316,2689,-0.5,-1835.5
3811,316,2690,-0.5,-1836.0
3812,316,2691,-0.5,-1836.5
3813,316,2692,-0.5,-1837.0
3814,316,2693,-0.5,-1837.5
3815,316,2694,-0.5,-1838.0
3816,316,2695,-0.5,-1838.5
3817,316,2696,-0.5,-1839.0
3818,316,2697,-0.5,-1839.5
3819,316,2698,-0.5,-1840.0
3820,316,2699,-0.5,-1840.5
3821,316,2700,-0.5,-1841.0
3822,316,2701,-0.5,-1841.5
3823,316,2702,-0.5,-1842.0
3824,316,2703,-0.5,-1842.5
3825,316,2704,-0.5,-1843.0
3826,316,2705,-0.5,-1843.5
3827,316,2706,-0.5,-1844.0
3828,316,2707,-0.5,-1844.5
3829,316,2708,-0.5,-1845.0
3830,316,2709,-0.5,-1845.5
3831,316,2710,-0.5,-1846.0
3832,316,2711,-0.5,-1846.5
3833,316,2712,-0.5,-1847.0
3834,316,2713,-0.5,-1847.5
3835,316,2714,-0.5,-1848.0
3836,316,2715,-0.5,-1848.5
3837,316,2716,-0.5,-1849.0
3838,316,2716,-1.0,-1850.0
3839,316,2717,-0.5,-1850.5
3840,316,2718,-0.5,-1851.0
3841,316,2718,-1.0,-1852.0
3842,316,2719,-0.5,-1852.5
3843,316,2720,-0.5,-1853.0
3844,316,2721,-0.5,-1853.5
3845,316,2722,-0.5,-1854.0
3846,316,2722,-1.0,-1855.0
3847,316,2723,-0.5,-1855.5
3848,316,2724,-0.5,-1856.0
3849,316,2725,-0.5,-1856.5
3850,316,2726,-0.5,-1857.0
3851,316,2726,-1.0,-1858.0
3852,316,2727,-0.5,-1858.5
3853,316,2728,-0.5,-1859.0
3854,316,2729,-0.5,-1859.5
3855,316,2730,-0.5,-1860.0
3856,316,2730,-1.0,-1861.0
3857,316,2731,-0.5,-1861.5
3858,316,2732,-0.5,-1862.0
3859,316,2733,-0.5,-1862.5
3860,316,2734,-0.5,-1863.0
3861,316,2735,-0.5,-1863.5
3862,316,2736,-0.5,-1864.0
3863,316,2737,-0.5,-1864.5
3864,316,2738,-0.5,-1865.0
3865,316,2739,-0.5,-1865.5
3866,316,2740,-0.5,-1866.0
3867,316,2741,-0.5,-1866.5
3868,316,2742,-0.5,-1867.0
3869,316,2743,-0.5,-1867.5
3870,316,2744,-0.5,-1868.0
3871,316,2745,-0.5,-1868.5
3872,316,2746,-0.5,-1869.0
3873,316,2747,-0.5,-1869.5
3874,316,2748,-0.5,-1870.0
3875,316,2749,-0.5,-1870.5
3876,316,2750,-0.5,-1871.0
3877,316,2751,-0.5,-1871.5
3878,316,2752,-0.5,-1872.0
3879,316,2753,-0.5,-1872.5
3880,316,2754,-0.5,-1873.0
3881,316,2755,-0.5,-1873.5
3882,316,2756,-0.5,-1874.0
3883,316,2757,-0.5,-1874.5
3884,316,2758,-0.5,-1875.0
3885,316,2759,-0.5,-1875.5
3886,316,2760,-0.5,-1876.0
3887,316,2761,-0.5,-1876.5
3888,316,2762,-0.5,-1877.0
3889,316,2763,-0.5,-1877.5
3890,316,2764,-0.5,-1878.0
3891,316,2765,-0.5,-1878.5
3892,316,2766,-0.5,-1879.0
3893,316,2767,-0.5,-1879.5
3894,316,2768,-0.5,-1880.0
3895,316,2769,-0.5,-1880.5
3896,316,2770,-0.5,-1881.0
3897,316,2771,-0.5,-1881.5
3898,316,2772,-0.5,-1882.0
3899,316,2773,-0.5,-1882.5
3900,316,2774,-0.5,-1883.0
3901,316,2775,-0.5,-1883.5
3902,316,2776,-0.5,-1884.0
3903,316,2777,-0.5,-1884.5
3904,316,2778,-0.5,-1885.0
3905,316,2779,-0.5,-1885.5
3906,316,2780,-0.5,-1886.0
3907,316,2781,-0.5,-1886.5
3908,316,2782,-0.5,-1887.0
3909,316,2783,-0.5,-1887.5
3910,316,2784,-0.5,-1888.0
3911,316,2784,-1.0,-1889.0
3912,316,2785,-0.5,-1889.5
3913,316,2786,-0.5,-1890.0
3914,316,2787,-0.5,-1890.5
3915,316,2788,-0.5,-1891.0
3916,316,2789,-0.5,-1891.5
3917,316,2789,-1.0,-1892.5
3918,316,2789,-1.0,-1893.5
3919,316,2790,-0.5,-1894.0
3920,316,2790,-1.0,-1895.0
3921,316,2791,-0.5,-1895.5
3922,316,2792,-0.5,-1896.0
3923,316,2793,-0.5,-1896.5
3924,316,2794,-0.5,-1897.0
3925,316,2794,-1.0,-1898.0
3926,316,2794,-1.0,-1899.0
3927,316,2794,-1.0,-1900.0
3928,316,2794,-1.0,-1901.0
3929,316,2794,-1.0,-1902.0
3930,316,2794,-1.0,-1903.0
3931,316,2795,-0.5,-1903.5
3932,316,2796,-0.5,-1904.0
3933,316,2797,-0.5,-1904.5
3934,316,2798,-0.5,-1905.0
3935,316,2799,-0.5,-1905.5
3936,316,2800,-0.5,-1906.0
3937,316,2800,-1.0,-1907.0
3938,316,2801,-0.5,-1907.5
3939,316,2802,-0.5,-1908.0
3940,316,2802,-1.0,-1909.0
3941,316,2803,-0.5,-1909.5
3942,316,2804,-0.5,-1910.0
3943,316,2805,-0.5,-1910.5
3944,316,2805,-1.0,-1911.5
3945,316,2805,-1.0,-1912.5
3946,316,2806,-0.5,-1913.0
3947,316,2807,-0.5,-1913.5
3948,316,2808,-0.5,-1914.0
3949,316,2809,-0.5,-1914.5
3950,316,2809,-1.0,-1915.5
3951,316,2809,-1.0,-1916.5
3952,316,2810,-0.5,-1917.0
3953,316,2811,-0.5,-1917.5
3954,316,2812,-0.5,-1918.0
3955,316,2813,-0.5,-1918.5
3956,316,2814,-0.5,-1919.0
3957,316,2815,-0.5,-1919.5
3958,316,2816,-0.5,-1920.0
3959,316,2816,-1.0,-1921.0
3960,316,2817,-0.5,-1921.5
3961,316,2818,-0.5,-1922.0
3962,316,2819,-0.5,-1922.5
3963,316,2820,-0.5,-1923.0
3964,316,2821,-0.5,-1923.5
3965,316,2822,-0.5,-1924.0
3966,316,2823,-0.5,-1924.5
3967,316,2824,-0.5,-1925.0
3968,316,2825,-0.5,-1925.5
3969,316,2826,-0.5,-1926.0
3970,316,2827,-0.5,-1926.5
3971,316,2828,-0.5,-1927.0
3972,316,2829,-0.5,-1927.5
3973,316,2830,-0.5,-1928.0
3974,316,2831,-0.5,-1928.5
3975,316,2832,-0.5,-1929.0
3976,316,2833,-0.5,-1929.5
3977,316,2834,-0.5,-1930.0
3978,316,2835,-0.5,-1930.5
3979,316,2836,-0.5,-1931.0
3980,316,2837,-0.5,-1931.5
3981,316,2838,-0.5,-1932.0
3982,316,2839,-0.5,-1932.5
3983,316,2840,-0.5,-1933.0
3984,316,2841,-0.5,-1933.5
3985,316,2842,-0.5,-1934.0
3986,316,2842,-1.0,-1935.0
3987,316,2843,-0.5,-1935.5
3988,316,2844,-0.5,-1936.0
3989,316,2845,-0.5,-1936.5
3990,316,2846,-0.5,-1937.0
3991,316,2847,-0.5,-1937.5
3992,316,2848,-0.5,-1938.0
3993,316,2848,-1.0,-1939.0
3994,316,2849,-0.5,-1939.5
3995,316,2850,-0.5,-1940.0
3996,316,2851,-0.5,-1940.5
3997,316,2852,-0.5,-1941.0
3998,316,2853,-0.5,-1941.5
3999,316,2854,-0.5,-1942.0
4000,316,2855,-0.5,-1942.5
4001,316,2856,-0.5,-1943.0
4002,316,2857,-0.5,-1943.5
4003,316,2858,-0.5,-1944.0
4004,316,2858,-1.0,-1945.0
4005,316,2859,-0.5,-1945.5
4006,316,2860,-0.5,-1946.0
4007,316,2861,-0.5,-1946.5
4008,316,2862,-0.5,-1947.0
4009,316,2863,-0.5,-1947.5
4010,316,2864,-0.5,-1948.0
4011,316,2865,-0.5,-1948.5
4012,316,2866,-0.5,-1949.0
4013,316,2867,-0.5,-1949.5
4014,316,2868,-0.5,-1950.0
4015,316,2869,-0.5,-1950.5
4016,316,2870,-0.5,-1951.0
4017,316,2871,-0.5,-1951.5
4018,316,2872,-0.5,-1952.0
4019,316,2873,-0.5,-1952.5
4020,316,2874,-0.5,-1953.0
4021,316,2875,-0.5,-1953.5
